"","AUDNZD.Curncy","EURAUD.Curncy","EURCHF.Curncy","EURGBP.Curncy","EURJPY.Curncy","AD1.A.00_0_R.Curncy","EC1.A.00_0_R.Curncy","BP1.A.00_0_R.Curncy","JY1.A.00_0_R.Curncy","PE1.A.00_0_R.Curncy","TU1.A.00_0_R.Comdty","TY1.A.00_0_R.Comdty","DU1.A.00_0_R.Comdty","RX1.A.00_0_R.Comdty","G.A.00_0_R.1.Comdty","JB1.A.00_0_R.Comdty","ES1.A.00_0_R.Index","VG1.A.00_0_R.Index","ND1.A.00_0_R.Index","Z.A.00_0_R.1.Index","HI1.A.00_0_R.Index","NX1.A.00_0_R.Index","SM1.A.00_0_R.Index","C.1.A.00_0_R.Comdty","CT1.A.00_0_R.Comdty","SB1.A.00_0_R.Comdty","KC1.A.00_0_R.Comdty","CC1.A.00_0_R.Comdty","LH1.A.00_0_R.Comdty","LC1.A.00_0_R.Comdty","S.1.A.00_0_R.Comdty","BO1.A.00_0_R.Comdty","CL1.A.00_0_R.Comdty","NG1.A.00_0_R.Comdty","GC1.A.00_0_R.Comdty","SI1.A.00_0_R.Comdty","LMCADS03.A.00_0_R.Comdty","LMAHDS03.A.00_0_R.Comdty","LMNIDS03.A.00_0_R.Comdty","LMZSDS03.A.00_0_R.Comdty"
"2008/9/10",0.0174336532217198,0.0546382213363981,-0.0392547732768464,0.0642923270980803,-0.064400953796468,-0.055670448363483,-0.0685622350656035,-0.0747232476484425,-0.0146451762772386,0.0285846709179464,0.39071769309031,0.121924436712558,-0.0585651322511394,0.0877032092169899,0.122459003124984,0.0408890217264514,-0.0375998443714026,-0.0273978573062744,-0.0361694734872986,-0.0232872612183189,-0.0224302772543605,-0.0371739944517926,-0.0176711279293708,-0.00436615645404149,-0.0130846933741548,-0.00294812598336372,-0.00199974637749544,-3.00336976256845e-05,-0.0161019180365986,-0.0279510267362676,-0.00575225922925735,-0.00947352241044141,-0.0233389955014,-0.0125107066340011,-0.101036608921,-0.0143781391999319,-0.0298421015218549,-0.0189667558323446,-0.016943075940125,-0.0158045477170853
"2008/9/11",0.0410381508723035,0.0499807430497305,-0.0509703653581821,0.0648414905149373,-0.0642613901647691,-0.0552976498380672,-0.0685218131345891,-0.0757825884875615,-0.00948988149017677,0.0286239224784143,0.403702058162801,0.129192288597572,-0.0129645808051765,0.0980659680637724,0.156371172117065,0.0385259506325292,-0.0321396410648141,-0.0266730211594437,-0.0294456459617046,-0.023452963056025,-0.0258604206934977,-0.0386811366951854,-0.0202758258081678,-0.00452927508353717,-0.0132945094122728,-0.00317383260298414,-0.0034106876990478,-0.000909112060733138,-0.015435248934448,-0.0241744818649789,-0.00543052478886593,-0.0100183122092988,-0.0265203370974027,-0.0125334635947695,-0.10256243823378,-0.0144108399030096,-0.0301452829641937,-0.020736519881883,-0.017113291857261,-0.0143432533896756
"2008/9/12",0.0409837730799815,0.0445823201564013,-0.0186543085132891,0.0530450100642183,-0.0489894224202868,-0.0513389630729111,-0.0645191540845312,-0.0669823203612279,-0.0175816969848397,0.0284221285545302,0.399534163346499,0.113597420937333,-0.0676823129894098,0.0700906684346661,0.0791202953145859,0.0336957424895886,-0.0281415256080927,-0.0254010731295111,-0.0276603912021034,-0.0213284395977664,-0.0259833827160258,-0.0358037122815331,-0.0132778717127983,-0.00309772932179183,-0.0132092379405565,-0.00196145658268053,-0.0043249916874724,-0.00045912496476085,-0.0161756663699162,-0.0239409915857219,-0.00368101184507379,-0.00883972726504929,-0.0283428717733958,-0.0124298565630477,-0.0993819142007703,-0.0142284308112533,-0.0254592895266727,-0.0198935878157138,-0.0168353366858733,-0.0112667540438183
"2008/9/15",0.0189138956986049,0.0565463506624626,-0.0497891282252213,0.0476785700300168,-0.0509420792884708,-0.0489075748997274,-0.0645279590285332,-0.0668863632083682,0.00698589337161375,0.00460175815391862,0.343315580909692,0.120177245868609,0.0894585681727692,0.102510846811801,0.110964806946124,0.0287961951712751,-0.0371962536782174,-0.0333473406245428,-0.0331183485433426,-0.0315237806279046,-0.0255554638998393,-0.0381117054856443,-0.0211599532393105,-0.00333552400324805,-0.0125240070385532,-0.00270968577929669,-0.00331785125965062,0.000273720209787893,-0.0147275007719944,-0.0190426938538567,-0.00355863136646798,-0.00863912717227496,-0.0410978081354436,-0.0124986806081568,-0.0707894148703049,-0.0142049031763823,-0.028775377970067,-0.0249480322833307,-0.0163778812594987,-0.0135734738959125
"2008/9/16",0.00371858204864103,0.0564095222228986,-0.0609372232176263,0.0517656102466896,-0.0514314965335722,-0.0490484969738995,-0.0644801952510044,-0.0665606765056367,0.0075215694496671,0.00575688774623983,0.341052471335971,0.121342324423283,0.0275412777357165,0.0926165925462239,0.126415886591756,0.0992229798699302,-0.0350766114580473,-0.0352027533827717,-0.034332148797415,-0.034998331226503,-0.0277125385371416,-0.0384078809357,-0.0319321973950635,-0.00508302834005897,-0.0125565201554823,-0.00195153813442038,-0.00592662004391637,-0.000326658532662741,-0.0139160495235836,-0.020766255987964,-0.00535724561542872,-0.0098668958441016,-0.0440572813509337,-0.0124982631877079,-0.0715124805066701,-0.0137767326373407,-0.0290891501320473,-0.0261995275659176,-0.0162082391607257,-0.013489498092205
"2008/9/17",-0.0147397963408586,0.0568064248418338,-0.0723687855136497,0.041143007004984,-0.0516946718379128,-0.0492289905481964,-0.0561063273596814,-0.0607386881315747,0.0156200051939905,-0.0116874186354568,0.338206440787969,0.121170646455276,0.133792851680197,0.109906284817234,0.127014679586701,0.0695551867409146,-0.0352707562421141,-0.0331992669179589,-0.0374685245455103,-0.0337188112888275,-0.0276111319089912,-0.0373573680611439,-0.0375500970653182,-0.00461099477371407,-0.0126083357237678,-0.00208980388998068,-0.00678775991109157,0.000526117311934577,-0.0116614625088401,-0.0215700503420961,-0.0053732683992603,-0.0104267573421734,-0.0378040755692288,-0.0116637956592138,-0.00568691549242808,-0.0114426720316693,-0.0289260519360313,-0.0270066384034266,-0.016180378274461,-0.0139442797644567
"2008/9/18",-0.0289702726746441,0.0522024109515119,-0.0583466327369467,0.0441682352493556,-0.0508234857651664,-0.0472421856984163,-0.0587274540250948,-0.0613438268363448,0.00856284598955652,-0.00216778830962535,0.342987020058875,0.113784461777951,0.0022426856431367,0.0709795314229997,0.115805568012063,0.0489632068355269,-0.0313941577331433,-0.031085978480721,-0.0319763343389564,-0.0292652678113031,-0.027600130686988,-0.036279197019591,-0.0357645238454237,-0.00579859695878064,-0.0126568148479688,-0.0033364235068281,-0.00931703568905644,0.000992745095097736,-0.0138620509012187,-0.0277861536205088,-0.00695110313158338,-0.0103045714415625,-0.0396534427754892,-0.0116553599345829,-0.0179172452388172,-0.0115858308241444,-0.0292231120978506,-0.0290067592704587,-0.0161745963728203,-0.0157337923602081
"2008/9/19",-0.00626714092796896,0.0294596276137026,-0.0284427357548614,0.0445117825136711,-0.0312372648453332,-0.0412067797805144,-0.0537638239476753,-0.0608714853392237,-0.0101678128758309,0.0142480087033243,0.187045622521778,0.0511147971870646,-0.137598095709492,0.0135446529036927,0.0317931400037696,-0.00679274959936054,-0.0207198045868068,-0.0253137673325153,-0.0264093922048779,-0.021505303354766,-0.0196179287205911,-0.0244175279199762,-0.0344894875946111,-0.00518448795530829,-0.0123019974434551,-0.00294810398358498,-0.00731224192993418,0.00119191083282405,-0.0139175519065401,-0.0251126146986589,-0.00606467766329705,-0.00879146169461543,-0.0267988983458739,-0.0116563507032737,-0.0131102327885042,-0.011379754462945,-0.025831996456576,-0.027490030380987,-0.0161550519310076,-0.0133363799566405
"2008/9/22",0.0134274841873348,0.0351474003969023,-0.0471848663287152,0.0565854200251547,-0.0288413605861173,-0.0346094110785151,-0.027253991582019,-0.058668378924425,0.00145517650353468,0.0161683246689984,0.206255796289928,0.053408596426083,-0.0811361025926055,0.021829948623694,0.0281353218271124,-0.0119518141475601,-0.0258320463297583,-0.0296553662917781,-0.0324980425428856,-0.0293557560342805,-0.0186227211438854,-0.0303074254986386,-0.0393996684879719,-0.00410795791288274,-0.0122992155767949,-0.00224462999858079,-0.00538243047016023,0.0017552323730189,-0.0110708236893758,-0.0219895229986991,-0.00388413333475045,-0.00651285200685092,0.00527602309236454,-0.0115485698207466,-0.000407442895822452,-0.00953029479372476,-0.0212227519865444,-0.0266226507400692,-0.0159893371173927,-0.0114042002673932
"2008/9/23",0.0101419279221975,0.0389181633999799,-0.0456482854047825,0.0408107908786486,-0.0346831316176648,-0.0395793731091696,-0.0346172296610537,-0.0587274281441588,0.0029214277508278,0.00291608710022834,0.208813968899971,0.0524584550050009,-0.0106114116692989,0.0283423545748945,0.0333667830150403,-0.00423480475728889,-0.0308806164894563,-0.0300238640449755,-0.0349976525941778,-0.0305350823404378,-0.0217141586552659,-0.0307241327527836,-0.0411118188132679,-0.00372597229152478,-0.0122093960589676,-0.00340609504445734,-0.00633870141577767,0.00130804699008843,-0.0116319925994598,-0.0221565378717421,-0.00465102924830659,-0.00746454103279094,0.00296035515800234,-0.010713812060072,-0.00479447948122815,-0.0106323790060636,-0.0252410589420922,-0.0301009412219908,-0.0159989448868409,-0.012738475626741
"2008/9/24",0.00456678488941788,0.036088579579051,-0.0335656861385591,0.0360003185988263,-0.0334776923352547,-0.0401589858077027,-0.0404299636084769,-0.0587164528462074,-0.00228573993496599,-0.00609110965013539,0.212084877807239,0.0424627419265059,0.0314628797651763,0.0443105057004364,0.0475909173835402,-0.0052050391143062,-0.0280472947105211,-0.0301089831290429,-0.03173948904199,-0.0283954638238205,-0.0208983753725758,-0.0255977854556658,-0.0400518982389234,-0.00424040104702245,-0.0121987791570292,-0.0039574588621621,-0.00743078230592573,0.00128601779529039,-0.0112320382264848,-0.0191664718598719,-0.00540697494546429,-0.00811938781250285,-0.0036206237575331,-0.0112799160261394,-0.0124148473205769,-0.0111519959896475,-0.0264100455756422,-0.0306224619688712,-0.0160288775926654,-0.0114557964481908
"2008/9/25",0.0058158178858623,0.0396283466444863,-0.0380188967996436,0.0467240687229709,-0.0303435772371935,-0.0401113194798082,-0.0376256037770263,-0.0587005835140608,-0.00323914265580322,0.00641301206056186,0.176532061172954,0.0387171273659163,-0.0490984352994228,0.0145393594123046,0.0279157654745654,0.000572011440151691,-0.0241460836773323,-0.0276535213154568,-0.031081333923579,-0.0262262544164781,-0.0201812968075433,-0.0224854840785262,-0.0322214930203656,-0.00451661044770744,-0.0122022712557484,-0.00301518633543967,-0.00435462625778813,0.00139275533027958,-0.0110241960726454,-0.0240127678061917,-0.00610399706947627,-0.00863945994425164,-0.001897167445914,-0.0113166712844735,-0.0132655107997601,-0.0111751295930648,-0.0264389366193636,-0.0305848616407944,-0.0160433859491769,-0.010152621689947
"2008/9/26",-0.00774754052640813,0.0430153322541006,-0.0365878940956149,0.0372568154702843,-0.0324600450840161,-0.0402213929467674,-0.038917948243604,-0.058368144070973,-0.00226693789603274,-0.00462023296657703,0.174778390442066,0.0343724173116192,-0.0146164753932209,0.0118073683379211,0.0358958268534773,0.000475408492695289,-0.0225398531100393,-0.0269374171048421,-0.029306739944377,-0.0272547571758997,-0.023448939236455,-0.0237502685138251,-0.0341233380131152,-0.0049346435877817,-0.012139487717235,-0.0028948396134961,-0.00564904494641999,0.000967146721224982,-0.0112296951085532,-0.0249762392868736,-0.00645491217371142,-0.00888307615113913,-0.00367856143755439,-0.0112922082511056,-0.0139709634900632,-0.011090031558171,-0.0263858906640304,-0.0305848616407944,-0.016053896450681,-0.0107359711229298
"2008/9/29",-0.0203021274827596,0.0471548567912162,-0.0662001677846565,0.0467320231334371,-0.0415681652744949,-0.0375331342804015,-0.0489857301664622,-0.0552475162765472,0.00862628261078727,-0.0321544704366924,0.229701195936176,0.0578452092218573,0.123680472240625,0.0574056800872201,0.0657436140678538,-0.00389853119070902,-0.0274191461521905,-0.0247642821956444,-0.0272996148477262,-0.0244473439530729,-0.0236102485302699,-0.0270715409980901,-0.0380850362649032,-0.00615122564300258,-0.0120204487780606,-0.00400693830860745,-0.00689074594700339,-0.000877767614623012,-0.0132371809198798,-0.0259129053825134,-0.00800442190499945,-0.00894864224542056,-0.0209698554477317,-0.011219241376016,-0.00111299621689946,-0.0111697575920992,-0.0251340849226585,-0.0330876686619102,-0.0159596603866381,-0.0139189260932542
"2008/9/30",-0.0338238143721155,0.0446070435003218,-0.058767882293771,0.031865159703741,-0.0421252305172002,-0.0372698929897021,-0.0522229295201484,-0.0542865808444463,0.00291085981724032,-0.0242452339164433,0.218928745752917,0.0351615181043109,0.0863964890343534,0.0375635864938443,0.0511879467723248,0.000173651426291277,-0.0247927068790535,-0.0231527637271721,-0.0261508991955776,-0.0213712107368993,-0.0238324088846605,-0.0253167799478997,-0.0346875966330731,-0.00709458638720866,-0.0119814424508733,-0.00496612316766825,-0.00643869791254457,-0.000914562485286443,-0.0144836193437637,-0.025814460773978,-0.00837180386434665,-0.00897259241382358,-0.00771381772767447,-0.0111434332448207,-0.0141906271284512,-0.01078343410172,-0.0253417349543279,-0.0360038272027676,-0.0158554840598526,-0.0131023889727339
"2008/10/1",-0.043735975321669,0.0467540776737062,-0.068018000011168,0.0312040896943354,-0.0418953685881391,-0.0373636404869046,-0.0524903568860963,-0.0545670971679747,0.00279776934999239,-0.0287439266708741,0.236439000216736,0.0413099394304711,0.126494453202766,0.0443446041012916,0.0549482692851819,-0.0168284983201675,-0.025192173463937,-0.0231989612150569,-0.0262406079201564,-0.0212142206475968,-0.0242085627355261,-0.0266528548305236,-0.0359870863806442,-0.00746327311166993,-0.012161835708793,-0.00418161720657422,-0.00708139466293041,-0.00158114024254482,-0.0161416781410353,-0.0260054549883634,-0.0084456581739496,-0.00898192738280633,-0.0139977065563732,-0.0110030458631252,-0.0200255150476511,-0.0106802275500768,-0.0249549160330531,-0.0365685866248388,-0.0161200219281847,-0.015362436559695
"2008/10/2",-0.0439069826545927,0.046862525284317,-0.0813104387226971,0.0194834968676424,-0.0412768108413922,-0.0369065817275468,-0.0515721048255394,-0.0544804772088064,0.00541375218489029,-0.044747619998024,0.259263254383424,0.0448084353060363,0.202867702712577,0.0670079761217817,0.0833468491324364,-0.00469859396583892,-0.0264669201981209,-0.0229115723607502,-0.0255517000460349,-0.0218699043439996,-0.0241555595612108,-0.0257594663946447,-0.0339678235663619,-0.00753725634829385,-0.0120515484477614,-0.00553576506410187,-0.0102574340516846,-0.00314790799152499,-0.0161711990310182,-0.0242906467057375,-0.00836186317267823,-0.00891961415467128,-0.0245495197668685,-0.011040197713845,-0.0362590887968717,-0.00960439818833879,-0.0239177084112589,-0.0358677686044752,-0.0160324108189011,-0.0165212122180022
"2008/10/3",-0.0498894301723894,0.045740946122814,-0.092281288513922,0.00982451578202728,-0.0413705800800549,-0.0370423842288839,-0.0525336326735293,-0.0548261500937412,0.00516586199338362,-0.0525024346402877,0.277605289565842,0.0610179460728951,0.235223413515141,0.0838615351012552,0.0746179851424104,0.0089813850481118,-0.026540812583551,-0.0231141780209442,-0.0254617716962793,-0.0220630429553287,-0.0240191511905226,-0.0257898531115262,-0.0281318133125214,-0.00756188962087419,-0.0119453637921181,-0.00709480588905822,-0.0110117020679704,-0.00245002927203555,-0.0161756318915887,-0.0242879263519495,-0.00837126517284412,-0.00892171330529259,-0.0292296584720212,-0.0111449370560168,-0.0393676661710336,-0.00959587166541428,-0.023488738053647,-0.0354058105603941,-0.0160387406305663,-0.0166052964096923
"2008/10/6",-0.0525816476190262,0.037972590421831,-0.0927473636181813,-0.000804719229453162,-0.034148213292716,-0.0292639532329001,-0.0504368201179002,-0.0539923623825367,0.0187613430903923,-0.0417930536450889,0.278456488053024,0.0737126286087824,0.266055276872365,0.0954747051262286,0.103530792722032,0.0432830205661302,-0.0254621137470179,-0.022584716740116,-0.0246603590427384,-0.0215769946822863,-0.0230624170042456,-0.023877342939382,-0.0341967861448085,-0.00736613577017021,-0.0113351642612488,-0.00773034634198233,-0.0120987931487445,-0.00358153009082251,-0.0161102848495765,-0.0229620447833198,-0.00801401559528308,-0.00858637857199799,-0.0359511538956671,-0.010950551360201,-0.0334697708529409,-0.00964163585814486,-0.0215228713736545,-0.0339109858032526,-0.0158314279416626,-0.016513142602071
"2008/10/7",-0.0529979345903107,0.0363322445108892,-0.0941729007658189,0.00974553978049992,-0.0342862868750442,-0.0291839432343629,-0.0498738251277913,-0.0542829586802892,0.018739676656551,-0.0370928068025657,0.279085431685802,0.0713182605269071,0.291009032139142,0.105896165577158,0.0985670688877005,0.0328138927897461,-0.0247219835952153,-0.0220659252082173,-0.0238228733990661,-0.0212277341721939,-0.0236060892801447,-0.0236952174879616,-0.034814363166852,-0.00737923068362708,-0.0114526252125962,-0.00779382555155233,-0.0122545628569279,-0.00365159719230321,-0.0161706300469115,-0.0229948829804856,-0.00803391635163345,-0.00858753628096546,-0.0346636876411207,-0.0110121840301092,-0.0216206389701729,-0.00950048437445315,-0.0214365455678653,-0.0337240607399905,-0.015847970863014,-0.017649649426542
"2008/10/8",-0.0498939964706691,0.0293045280233708,-0.0930405707102141,0.0277405927326068,-0.0338282999480406,-0.0259327055413515,-0.0493755906095363,-0.0540300963635777,0.0274667359981309,-0.036547896648556,0.278344145269462,0.0448389507249938,0.279908590820317,0.0797632832594232,0.0802804094290632,0.0671869058075268,-0.0248714196925469,-0.0218809252692648,-0.0241214086694164,-0.0212215487010267,-0.0215018492855876,-0.0229314451320193,-0.0322142503868499,-0.00734833800595045,-0.011447338814104,-0.00757129730317241,-0.0122003934408463,-0.00465755761120878,-0.0166988618369361,-0.0230167584914292,-0.00791857475178947,-0.00865272504665163,-0.0333440843997779,-0.0110138979579032,-0.00910115393894061,-0.00947270893395969,-0.0201476946890972,-0.0342920295920628,-0.0153155013947555,-0.0167004682402426
"2008/10/9",-0.0481607191169449,0.0276427772574282,-0.0941626396910217,0.0424399106401216,-0.0343121630038907,-0.0249089512227428,-0.0494965233871972,-0.0533452306799681,0.0287934651749046,-0.0266972024006696,0.277046900238784,0.0350690022254047,0.313271035832928,0.0888850440594535,0.0690136633898221,0.039963809835511,-0.0233084079832642,-0.0211303813017982,-0.0239501191357484,-0.0208664299880158,-0.0212285042622203,-0.0219989924805415,-0.031738769725579,-0.00738009020023412,-0.0112294625630856,-0.00721930025535478,-0.0120525750710105,-0.00460730175347034,-0.0167414206583146,-0.0220253743146455,-0.00792670668577967,-0.00864439101368707,-0.0358725871571665,-0.0113171348998333,-0.0047899496393369,-0.00942360435718957,-0.0201010595612586,-0.0333735524816588,-0.0153341483887576,-0.0164431256308181
"2008/10/10",-0.0418454474699628,0.0257534998401065,-0.0933457223868308,0.0275534403308431,-0.0344696937373404,-0.0232250048732387,-0.0483674564676686,-0.0533438477621853,0.0253396059045496,-0.0266993394641296,0.26977000394537,0.0271585218908284,0.295746325488103,0.0553510631368792,0.0561794022494841,0.0165413253399335,-0.0232029097819889,-0.0211526884606344,-0.0239499198704947,-0.0208726598627178,-0.0204659632920941,-0.0213019364993869,-0.0271664734594672,-0.00714292655208515,-0.0107591920265868,-0.00803213216364076,-0.0123833496596106,-0.00537987139872107,-0.0167228361709502,-0.0219455563855218,-0.00763271016805736,-0.00832100797008809,-0.0425836955734465,-0.0113121316721645,-0.025793738909261,-0.00847444036408723,-0.0179591491981836,-0.0326899511491551,-0.0144789348902136,-0.0163318968299865
"2008/10/13",-0.0357794604831256,0.0219703193148306,-0.0870531566091866,0.0191382632735192,-0.0326952239872722,-0.0199862159580074,-0.0473133565137678,-0.051247156572517,0.0151664707607052,-0.0228629810042612,0.208900338997139,0.0109705550919633,0.2472264010858,0.044614423509106,0.0225169555999164,0.0153187939777554,-0.0187552274666437,-0.0176752228687553,-0.0192295500145886,-0.0188034294397273,-0.0192093027438299,-0.0188460668021626,-0.0226134495379807,-0.00716155700657086,-0.0105410008899283,-0.00638803792336104,-0.0100752878096345,-0.00498418996722765,-0.0165077727254653,-0.0205369692832033,-0.00763486640569691,-0.00807839783361089,-0.0422926584695789,-0.0112836204678063,-0.0337783795543202,-0.00838638149487493,-0.0169999054797318,-0.0322823087428002,-0.0141640955678516,-0.016343723143274
"2008/10/14",-0.0357823830158685,0.0219861674973343,-0.0874713528617623,0.0189788051502387,-0.0326286348807273,-0.019976420015414,-0.0473643901974332,-0.051049798122945,0.016770260995501,-0.0229481111053453,0.235093597517347,0.00769966626014161,0.228635451840084,0.041881391077888,0.00332615760057805,-0.0106319979631476,-0.0187761522243639,-0.0176519980919092,-0.0186816495999773,-0.0187405940707837,-0.0186040181373723,-0.018866224919996,-0.0219028953953667,-0.00719163815404864,-0.0105439412043927,-0.00583637302181768,-0.00992830726397055,-0.00399711672953052,-0.0164768115615803,-0.0205733221128833,-0.00757063259276291,-0.00803668381010456,-0.0427155978375349,-0.0113344183550318,-0.0273886716819417,-0.0083533145836613,-0.0167129722410456,-0.0318811977990119,-0.0141610125943721,-0.0160638273195037
"2008/10/15",-0.0349845995806103,0.021137568604062,-0.0829136394398813,0.0214107079735904,-0.0314284118703574,-0.0191316728661312,-0.0471499466605459,-0.0510792925778814,0.0263521013071779,-0.0205138300865952,0.264821514556872,0.011839539119051,0.280964824912456,0.0432224303133201,0.0131487681977736,-0.0196261465241112,-0.0172971184174117,-0.0164458700509525,-0.0171886849236985,-0.0170279441990277,-0.0182228748460513,-0.0183045718826435,-0.0213852621319913,-0.00701417063660967,-0.0102462449231495,-0.00688392919042342,-0.0111903025162808,-0.00545255689579881,-0.0151909575888691,-0.0194961974145578,-0.00748948268618793,-0.0077935215532629,-0.0420022979678714,-0.0113937749422791,-0.0177414617312813,-0.00826871766649727,-0.0160508621859195,-0.0298669331301739,-0.0138068143418098,-0.0158088416970915
"2008/10/16",-0.0345600413577334,0.0199961867546821,-0.0827533840382797,0.0134534472168259,-0.0309799120949891,-0.0183715568353455,-0.0471727231673803,-0.0510646870696395,0.0183190707094433,-0.0202071505328955,0.261023384070237,0.00243307296166,0.298244972096386,0.0346473024717201,-0.00305703176069916,-0.0169288084463566,-0.0170684172028665,-0.0162147068529401,-0.0164673862761602,-0.0167810056057295,-0.017750375534095,-0.0180298738725953,-0.0211637760412046,-0.0070233731336684,-0.00986727126116516,-0.00648644053415997,-0.0104955786067394,-0.00563301036196136,-0.0151902889357336,-0.0191495172979481,-0.00744702920699385,-0.00780861313162996,-0.0420348341954822,-0.0113150935512058,-0.0304691330743158,-0.00819425404563967,-0.0157653844474809,-0.0299009945743069,-0.0133491441144321,-0.0146829052970647
"2008/10/17",-0.0344666633284918,0.0199927850501092,-0.0826385415421701,0.0118399277560854,-0.0311431626219793,-0.0183740213379347,-0.0472517614535338,-0.051210786930966,0.0199131079683044,-0.0200996251380719,0.271731611241242,0.0104575245407676,0.297008138340983,0.0606181173555704,0.0106080205477138,-0.0272421121084071,-0.0170707824069794,-0.0162259036674317,-0.0164998663766107,-0.0167904079135141,-0.0176498840805109,-0.0180453851941147,-0.0202377968299065,-0.00692863478043042,-0.00940614395958226,-0.00570631014318915,-0.0098629001149231,-0.00625035449743208,-0.0152598401837271,-0.0190344905545489,-0.00741754365761132,-0.00781275148537082,-0.0420545464014478,-0.0113427315126191,-0.0409723944448192,-0.0081856933003283,-0.0155632224634185,-0.0298430181239259,-0.0133452991016364,-0.0144354689193536
"2008/10/20",-0.0343516777058757,0.0196206289580482,-0.0812388418999302,0.0117969336866804,-0.0311481340916021,-0.0181009627943026,-0.0473479434424651,-0.0511123894470835,0.0170021454499097,-0.0200326195304743,0.268767222315776,0.0167802902224524,0.271889296869527,0.0514480798858478,0.0164415014007913,-0.0277658431293762,-0.0165961825318655,-0.0159119763982771,-0.0163365297476481,-0.0161260031730979,-0.0171488634527696,-0.0172355307998981,-0.0201167753303536,-0.00679606332177667,-0.00896879011552922,-0.00603387606323779,-0.0100183968630496,-0.00695895718158252,-0.0152688623878287,-0.0190344810676236,-0.00726479510498394,-0.00750326101348769,-0.0411924557715179,-0.0113833007205883,-0.0372986811678513,-0.00813426412871836,-0.0155728722242791,-0.0294982863738675,-0.0133826329258477,-0.0146751933031713
"2008/10/21",-0.0337831395877594,0.0194095352201654,-0.0731930766020021,0.0169809281018628,-0.0294142886378181,-0.0175004818231456,-0.0456650889033351,-0.0476796883194242,0.0237723384386475,-0.0198698537817131,0.267500160711528,0.0328164130871557,0.309430350145882,0.0631068968251847,0.0183749765828516,-0.0338993248043754,-0.0165905211891235,-0.0158349522019019,-0.0161825445676971,-0.0160633335107517,-0.0171648745564538,-0.0171036710432012,-0.0201273239759476,-0.00682341008440523,-0.00887278609911679,-0.00759579989900898,-0.0107164957015872,-0.00794856954225091,-0.0146973028413642,-0.0191029679677485,-0.00724776908284799,-0.00740734337332441,-0.0405569413946795,-0.011350994393813,-0.0464593948453301,-0.00808593131525271,-0.0153810963118028,-0.0292840005536261,-0.0134087870352054,-0.0146299260780566
"2008/10/22",-0.0309233518693633,0.0192400549141833,-0.0728158636646644,0.0302522084284782,-0.0278223389827949,-0.0174829102549613,-0.0450017620870735,-0.0447902776234024,0.0315010152144108,-0.0190438795371234,0.273564013528745,0.0395809355818912,0.325434568154793,0.0790896988994069,0.024044150449679,-0.0092484353382279,-0.0163000700516744,-0.0154972107762273,-0.0161131029904102,-0.0157875634360342,-0.0166939965467479,-0.015874842212007,-0.0199004251587028,-0.0066662530053035,-0.00885663640652672,-0.0080107319778742,-0.0111334646233004,-0.00799974735069567,-0.0147755132512121,-0.018994022232165,-0.00711253689108399,-0.00715905722447121,-0.0404794150693035,-0.011386393932653,-0.0586745748903732,-0.00803494366778997,-0.0148810116032396,-0.0286423366585821,-0.0133197031920933,-0.0146111465615106
"2008/10/23",-0.0321160532752012,0.0192116717380361,-0.0725994168480646,0.0390302939339656,-0.0277886492308722,-0.0174870322683425,-0.0447864904402023,-0.0448583462770734,0.0316862747065421,-0.0181149011238239,0.240291205973291,0.0302733579169614,0.317092497185403,0.0713030491371915,0.0242049200042182,0.00352152121734741,-0.0162665557324619,-0.0154626322942044,-0.016108227170051,-0.0157107784986442,-0.0166680573228232,-0.0157025330111462,-0.0199149867172907,-0.00665192924823475,-0.00878387477954666,-0.00816507594732984,-0.0111656980790346,-0.00800685201194396,-0.0153401156524389,-0.0189752564807576,-0.00704779324993906,-0.00716136943207397,-0.0401504570919912,-0.0112462423503738,-0.0594396356219549,-0.00802909786970127,-0.0148722482185414,-0.0287308207517813,-0.0130812220517435,-0.0143149357525432
"2008/10/24",-0.0321706568668093,0.0184786207436806,-0.0681512236660937,0.0307032547783098,-0.0251968978778928,-0.0163661942871706,-0.043013604672378,-0.0436497172708885,0.0328354634302407,-0.018175981802204,0.264989195701061,0.0332742664821386,0.350847699852831,0.0687472631727338,0.0375862455218934,0.00889133626093053,-0.0160188630963961,-0.0153443044898966,-0.0159481481688436,-0.0154904316031807,-0.0158288063152224,-0.0150101631551758,-0.0196533567459669,-0.00662090332447974,-0.00861549229522001,-0.00818234466040332,-0.0111300288626099,-0.00829482933315719,-0.0152465801272237,-0.018268830304401,-0.00706537311100765,-0.00711255875219615,-0.0393912524915952,-0.011305064821183,-0.0590881544184618,-0.00801482063565481,-0.0145264615767397,-0.0286854876019714,-0.0126485359499904,-0.0143314625986741
