"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"2007/5/17",-0.317541267841381,-0.590115980226603,1,0.443643854866119,1,1,0.66028599037585,0.44446729904352,-0.94545338276451,0.740489231586947,-0.292053411648642,-0.0318434263176322,-1,-1,-1,0.493975581702261,1,1,0.446029197190925,0.952068953896873,0.823770856129386,0.426040540896507,1,-0.385086841360877,-1,-1,-0.571954834850306,0.628563145434928,-0.315560543837302,0.406974592254061,0.372872337648955,1,-0.54817167876253,-0.292677118395857,-0.0182403751181187,-0.211896343235198,0.417957526238436,0.255800469552273,1,0.0452781216006675
"2007/5/18",-0.312841404863281,-0.636407263042404,1,0.488582767977454,1,1,0.580996732105499,0.346023220575789,-0.97638210783614,0.83523826962521,-0.484703014963191,-0.233956652706402,-1,-1,-1,0.476042508460602,1,1,0.590239405778629,0.997575641029745,0.803426746316261,0.391909903043102,1,-0.410762421574869,-1,-1,-0.675271180030388,0.786272109713896,-0.286051188124133,0.450327946697305,0.427510337180862,1,-0.553143175809584,-0.305555061125222,-0.0376449929092626,-0.253496254053632,0.376072814280872,0.14188980488439,1,0.0168466814767391
"2007/5/21",-0.286543908429777,-0.65981827064192,1,0.437197134505179,1,1,0.515783547919904,0.314681151800596,-0.998888838980587,0.864632020239962,-0.49098196715065,-0.237191905303543,-1,-1,-1,0.434631964139973,1,1,0.646705790634494,1,0.883532451616817,0.381819226863418,1,-0.170383094928001,-1,-1,-0.56976641679911,0.816395621133826,-0.301817100732466,0.531374905869404,0.614764430971405,1,-0.43276496862666,-0.203260585742084,-0.00614385917057423,-0.209433105201603,0.482965849786058,0.213869716960794,1,0.0955548436928784
"2007/5/22",-0.320048635908226,-0.746071748790175,1,0.234288903433723,1,1,0.455924107525139,0.403266897968853,-1,0.888566150361948,-0.679153217519909,-0.455342108885125,-1,-1,-1,0.460237448439501,1,1,0.872238906531027,1,0.842247982543282,0.640972425467186,1,-0.224043073781232,-1,-1,-0.615937781252055,0.78301555851891,-0.40658288190352,0.398439017663663,0.607028184941701,1,-0.487090916849464,-0.15850222382741,0.0615133007194544,-0.179312061319333,0.397425391291966,0.183131518316865,1,0.0388263507323278
"2007/5/23",-0.267639235137888,-0.866592095700665,1,0.0348424027632641,1,1,0.458642044329245,0.538943737970554,-1,0.814175039535089,-0.584082526381308,-0.407191605059536,-1,-1,-1,0.30337699052305,1,1,0.772251278287456,1,0.920458544879323,0.642816567187903,1,-0.238224551610228,-1,-1,-0.567768704319792,0.868874972659144,-0.397898974212316,0.377544085122134,0.679499507317984,1,-0.549812771355341,-0.165346104291149,0.0806380975727097,-0.122297013344145,0.450585781482689,0.205354393181641,1,0.0360453014445977
"2007/5/24",-0.385530532372654,-0.74295277877724,1,-0.0559499233593336,1,1,0.486778633663972,0.630055105079447,-1,0.752464120600912,-0.5885422326978,-0.399574375655834,-1,-1,-1,0.33035991777812,1,1,0.714124241974051,1,0.967146589240487,0.555680712715753,1,-0.1884743317568,-1,-1,-0.45566976249547,0.667363879512089,-0.329744624380507,0.267787441614996,0.815898128409406,1,-0.699658047110774,-0.17197495225703,0.015513959434748,-0.120838233541481,0.33786989556839,0.0678716382397843,1,-0.00775739375982205
"2007/5/25",-0.441198967494007,-0.706251466446246,1,-0.105054689171056,1,1,0.59972510824365,0.761423804718024,-1,0.827567086741484,-0.636897759129698,-0.434163322850866,-1,-1,-1,0.270351244523544,1,1,0.840570268661964,1,0.827396300632762,0.648515868465224,1,-0.10203367332088,-0.82619672435047,-1,-0.438692614689237,0.555123820803402,-0.342721746845683,0.161976928650401,0.964323538079657,1,-0.5919719604606,-0.133486630448228,0.180667932513069,0.041961817464346,0.466687341309936,0.198634974617722,1,0.14024177591267
"2007/5/28",-0.486884703541779,-0.878095647942879,1,-0.160309047685005,1,1,0.642602260159979,0.862566367151721,-1,0.883467719868484,-0.640501830128455,-0.451717922173976,-1,-1,-1,0.169563252198784,1,1,0.856690702089901,1,0.99099617223235,0.70200620047595,1,-0.112632663897444,-0.839885025052464,-1,-0.389075216951533,0.544362899049336,-0.273031659141044,0.141532735734155,0.986806621543119,1,-0.530267208205254,-0.119912763796479,0.202929438767623,0.0819006357626154,0.477383608904733,0.24107238210737,1,0.149847112523548
"2007/5/29",-0.429745896866231,-0.840273001598937,1,-0.0754226693481681,1,1,0.582462818225892,0.709985907477984,-1,0.761772483123946,-0.699697731094502,-0.533534463653024,-1,-1,-1,0.0669873194310771,1,1,0.914806695900752,1,0.897581582330532,0.706427397194226,1,-0.185699630742194,-0.992054345572428,-1,-0.542353825078957,0.594630337526977,-0.201037897369772,0.1922579508297,0.842420177757722,1,-0.699373988846127,-0.168741308044722,0.157551903319138,0.120236948509251,0.540334037363343,0.21502388234596,1,0.141568360064563
"2007/5/30",-0.517153312330448,-0.991890097905278,1,-0.0427648969799075,1,1,0.553991590328431,0.670634836531217,-1,0.896025293587377,-0.67176917224703,-0.449342072633565,-1,-1,-1,0.0431715598073047,1,1,0.994749088879434,1,0.895130932953872,0.724258060132159,1,-0.0253728348918719,-1,-1,-0.540503741888186,0.43310450325842,-0.166800339271761,0.0595883254146727,0.891109504896817,1,-0.751386773040764,-0.0920763733067303,0.122317661136356,0.122715417320782,0.465025336984581,0.15052219011643,1,0.0768112264035743
"2007/5/31",-0.518659187822358,-1,1,-0.0403444699942685,1,1,0.636103318332106,0.751275700574574,-1,0.825337859736433,-0.763846468382334,-0.506231941107988,-1,-1,-1,0.0329889069987184,1,1,0.937414267384668,0.967387654976638,0.95460434300969,0.700060288046301,1,0.00080896038839102,-0.980825532094286,-1,-0.524860400026639,0.377915027945157,-0.213671907810188,0.0436772017183162,0.860378059496011,1,-0.755755708082327,-0.0556927341776457,0.187870277091613,0.194791867587681,0.46024252997977,0.121919682537014,1,0.111240861087739
"2007/6/1",-0.542732586772619,-1,1,-0.0332628306154868,1,1,0.626541238706803,0.741439394354188,-1,0.862903490081224,-0.813775271894412,-0.629514681028185,-1,-1,-1,-0.0437612982343252,1,1,0.945494818015275,0.998283560788244,0.914337774842778,0.700620721767235,1,0.00220777922182388,-0.998990817478647,-1,-0.192666630467752,0.335854745341211,-0.17894675785643,-0.116146958707574,0.943148302126763,1,-0.636074580540653,-0.0417438167241055,0.295543973694312,0.34338127986695,0.569139357276327,0.146586165140017,1,0.212279329409188
"2007/6/4",-0.571977439321381,-1,1,-0.229529968883557,1,1,0.62623553046892,0.868031453804264,-1,0.73296706540837,-0.84067570099052,-0.628250675531472,-1,-1,-1,-0.00628848281728069,1,1,0.976015273461957,0.971140781175566,0.847129992123378,0.623294700820393,1,0.0271654539842169,-1,-1,-0.277797899729974,0.219246101191493,-0.14190652572156,-0.200483222391334,0.935764646009652,1,-0.481706703204814,0.129110245051643,0.279239497632435,0.373987119042191,0.62848567836114,0.198832108458533,1,0.278405728339192
"2007/6/5",-0.57355121704402,-1,1,-0.166091349784027,1,1,0.622949543152418,0.827210842668748,-1,0.708741182711538,-0.992098343430313,-0.849352368787035,-1,-1,-1,-0.200919937031765,1,1,0.99887951401036,0.998481093746082,0.966884647500112,0.76036800577439,1,-0.00572701323825165,-0.78946958595188,-1,-0.135610894863703,0.271590589310847,-0.15963494325207,-0.0972584330589053,0.996757091969058,1,-0.479813601612549,0.0765093667356685,0.280505391397156,0.431296920281539,0.585862648685089,0.183752544741736,1,0.236881883810482
"2007/6/6",-0.590343245426241,-1,1,-0.184185741548329,1,1,0.618951914778615,0.837062297745357,-1,0.657184344458982,-0.869208439392606,-0.689082243899853,-1,-1,-1,-0.267184442681446,1,1,0.951173976787394,0.984161010091455,0.998668368472531,0.706176026855595,1,0.00990236542134104,-0.787734789620706,-1,-0.200854569988357,0.329865088055277,-0.184549758514044,-0.21648417847505,1,1,-0.477890663389116,0.13382658743387,0.241608004380977,0.379851642467212,0.544305138490513,0.157622166304725,0.969214539125268,0.167513262261233
"2007/6/7",-0.56164489964323,-1,1,-0.160044385221914,1,1,0.448601642937616,0.657149309574947,-1,0.476612494376711,-0.993116233652242,-0.98400166993416,-1,-1,-1,-0.317980372294934,1,1,0.806920724410196,0.785055145817412,0.936857290987284,0.666287969490735,1,0.149427754658408,-0.784696342157987,-1,-0.154786335401097,0.205880391747848,-0.210493808766709,-0.175822600961872,1,1,-0.350307438723003,0.096185568840543,0.106660521123131,0.26035521450363,0.44156190869733,0.00149338313332996,0.67591698332066,0.0806063855456665
"2007/6/8",-0.778442075320882,-1,1,-0.169539859041045,1,1,0.244993201974843,0.469184594773438,-1,0.493077954201483,-0.974911061941537,-1,-1,-1,-1,-0.497156950768653,1,1,0.989973185005558,0.818395321526677,0.798788373277241,0.764974446597218,1,0.12259855923899,-0.83691474131791,-1,-0.232444440592353,0.126884887211206,-0.148523851117107,-0.0703883074731556,0.990112554309528,1,-0.471203262649652,0.081254368490427,-0.0959356772253349,0.0775080056261463,0.258128310807551,-0.148460210374055,0.543505337371067,0.0763466112552735
"2007/6/11",-0.508729349975239,-1,1,-0.148096925796093,1,1,0.280389986780511,0.513874818923019,-1,0.476072765864056,-0.960214839738919,-1,-1,-1,-1,-0.524087243186261,1,1,0.980720823144816,0.884332520437378,0.765375984770653,0.658709316092003,1,0.256593778770881,-0.766096024663481,-1,-0.206273775472358,0.144467197282231,-0.0468811391189888,-0.00899973352213689,0.999479608121554,1,-0.362019824987717,0.0684460817630156,-0.00312909547862441,0.164632325363254,0.368649075580877,-0.0674656350294889,0.566929427066206,0.207690425416485
"2007/6/12",-0.443150359623259,-1,1,-0.266311531203831,1,1,0.195532192205291,0.509767527002969,-1,0.34365844341574,-0.99797554264016,-1,-1,-1,-1,-0.574028061146757,0.947764388729794,1,0.851349129389368,0.787050215702023,0.75240995214354,0.467116628540528,0.98651945065184,0.183278454319442,-0.836940056693515,-1,-0.320392749727991,0.0432076817888954,0.133351643989889,0.0117490357934498,0.927622795953989,1,-0.36686413432127,0.139350246985443,-0.153641897127937,0.0254191418482719,0.24355952141769,-0.12669601286336,0.404521834590324,0.162827628341084
"2007/6/13",-0.503703318473964,-1,1,-0.265862450705259,1,1,0.146829653758884,0.474477413115307,-1,0.348841770676609,-1,-1,-1,-1,-1,-0.667455068491853,0.997250757301568,1,0.898519201259973,0.755922825014703,0.663953705202887,0.55330056158474,0.873440025103489,0.250791151891101,-0.766422291498444,-1,-0.37632009652078,-0.00114110680758166,0.115902605979103,-0.133554340862584,0.926686524230598,0.998557570634239,-0.319339414181503,0.0546791228258395,-0.195393291726937,0.0111486070247359,0.290063918345191,-0.095858831365547,0.425597561018228,0.15698146354444
"2007/6/14",-0.557892868084673,-1,1,-0.114678732520878,1,1,0.167608229446241,0.388333572651831,-1,0.384393055208298,-1,-1,-1,-1,-1,-0.663422732348419,1,1,0.995067869808951,0.943661157644456,0.792993563317461,0.632811248620962,0.993376290931619,0.319110455280156,-0.607583644067691,-1,-0.327728894792145,0.203615584844546,0.138534895588315,-0.0945451373861027,0.920321480296102,0.99992408266496,-0.298867462030617,0.0408732038064099,-0.231331065723506,0.0229394817112588,0.367125779968087,-0.063088883401401,0.536107468127378,0.173962741025651
"2007/6/15",-0.514251334865084,-1,1,-0.0487473383559016,1,1,0.331237544827263,0.499892847492353,-1,0.547376268144238,-0.968295054642114,-0.987375569838117,-1,-1,-1,-0.567230605447238,1,1,1,0.997680683826826,0.90145903235046,0.757476421624235,1,0.412838339066215,-0.503878367409636,-1,-0.317821693067693,0.171986356181459,0.209247034492648,0.00937183736468924,0.99599892596916,1,-0.298630797488154,0.0538535539496493,-0.201141116379418,0.0831751698684573,0.388170736614041,0.0111412062402528,0.664658022486784,0.223057777767054
"2007/6/18",-0.419776692189322,-1,1,-0.103912396228466,1,1,0.432905603504531,0.621790123365009,-1,0.579948324587862,-0.929630084292452,-0.937515718632366,-1,-1,-1,-0.384684872953915,1,1,1,1,0.995339874130153,0.790861686375853,1,0.497898135121826,-0.5394248270193,-1,-0.359070055131446,0.418035608025171,0.137649335243202,0.0608001611022161,1,1,-0.233297191431933,0.0425063799735228,-0.177913034731312,0.0917276469320467,0.419096756012056,-0.019253386979777,0.505540674486101,0.162174811285459
"2007/6/19",-0.419029917324664,-1,1,-0.170379235264166,1,1,0.393981614579879,0.632684133150218,-1,0.630612226670922,-0.830528649001878,-0.766516632093463,-1,-1,-1,-0.519640864864095,1,1,1,0.917560166729599,1,0.803746532279566,1,0.307695186801487,-0.604507896179635,-1,-0.36426152110323,0.493098157682578,0.0712753830865145,0.158935341382288,1,1,-0.198956637505286,-0.0239474171316043,-0.0753039571809351,0.176655701372448,0.443594909324428,-0.00940659300740196,0.3081160568971,0.148009932868346
"2007/6/20",-0.556725494328298,-1,1,-0.306110705165912,1,1,0.449399891305455,0.766768263578758,-1,0.502547029960988,-0.991270763339082,-0.936999820267976,-1,-1,-1,-0.327079028635011,1,1,1,0.899262669242048,1,0.812362996183778,1,0.411550460693658,-0.306999057779989,-1,-0.218088418559476,0.282999371515155,0.161903478098743,0.003796220459989,1,1,-0.171860554073689,-0.106315369591738,-0.120161309796557,0.14127109700714,0.564045614836781,0.0769296736628501,0.185598460902164,0.106132604845729
"2007/6/21",-0.580990389135882,-1,1,-0.331221659383543,1,1,0.415297446462463,0.753179845808869,-1,0.523836712094994,-1,-0.9973219564469,-1,-1,-1,-0.412586540670805,1,1,1,0.739326085626224,1,0.823155427479954,0.897305285332767,0.352536184480232,-0.260035012664398,-0.977131773629569,-0.203821378195861,0.321581172359392,0.0930826073212499,-0.0631366341978733,0.87397081420444,0.962085764996324,-0.169349634601068,-0.146083644807079,-0.119910867233011,0.109778326593046,0.595003057231937,0.0521513427085936,0.184955743237465,0.0458679848318931
"2007/6/22",-0.668175911215187,-1,1,-0.23887044613782,1,1,0.571192139786056,0.836372519523637,-1,0.539901262318448,-0.8655862625902,-0.896710129439037,-1,-1,-1,-0.353473967038915,1,1,1,0.769455007483393,1,0.805335781584885,0.858530573741752,0.238795826915749,-0.333382771622825,-0.936857102464684,-0.170702282933946,0.454479110397022,-0.0931414080839701,-0.187946243565452,0.738742610582375,0.941315003634907,-0.154172421704701,-0.26660985420927,0.00955986794359195,0.145436505111349,0.638884507816108,0.11828399270183,0.236518141949092,0.126829251401065
"2007/6/25",-0.711867035153864,-1,1,-0.117410541133794,1,1,0.588266533166086,0.767542129603013,-1,0.478695220357554,-0.749066506364696,-0.767912452537219,-1,-1,-1,-0.328129028254414,1,1,1,0.789644870262297,1,0.801684923494381,0.811215991634278,0.275276655180602,-0.333324911040929,-0.996740036490857,-0.367390056526584,0.621967062813282,-0.101440167317827,-0.284331346908716,0.742697228582651,0.995994778731196,-0.169712849108427,-0.392157529814159,-0.00771094364801483,0.0700910231576739,0.619095108375348,0.181100399159984,0.379934841697609,0.244984710868551
"2007/6/26",-0.719394975740144,-0.982988320559982,1,-0.115085133084673,1,1,0.652888746361754,0.82242750416897,-1,0.460316956387118,-0.640373650916929,-0.713937222017648,-1,-1,-1,-0.279612866721842,0.820748665514515,0.926466524514557,0.872992028512975,0.662390921239697,1,0.661909300194724,0.621032362804358,0.378827795604507,-0.245400828651563,-0.886370607835204,-0.371417011422588,0.763954782635147,-0.197312034484083,-0.275584321538741,0.886791042981042,0.999946233535194,-0.18081549153616,-0.411415936520759,-0.157319565192368,-0.217763045979686,0.435122850434855,-0.0160780443107271,0.172672585391704,0.0881609823580626
"2007/6/27",-0.841861401940223,-0.721284053435248,1,-0.176582752480466,1,1,0.577614925029145,0.798763815931694,-1,0.537931409266815,-0.707558882100758,-0.73496152114948,-1,-1,-1,-0.138564396921801,0.981300186651407,0.996129817079713,0.9545442353192,0.601023038757389,1,0.645106096799359,0.552088624609936,0.148069712947156,-0.176340915819187,-0.92014642548842,-0.404045278039471,0.758717916059664,-0.204486839797155,-0.312164559564982,0.867381495927649,1,-0.0216384223287624,-0.420721621568361,-0.217287855640744,-0.274648550631646,0.316047203203283,-0.0438529486708908,0.0884155725721037,-0.164213243658468
"2007/6/28",-0.904589753943136,-0.88451118115566,1,-0.223405514207592,1,1,0.542253495575341,0.800128194147973,-1,0.643324287941419,-0.7566335187205,-0.722342569028725,-1,-1,-1,-0.304688521274323,0.937903023771617,0.967248810895524,0.918238066201344,0.581484954980588,1,0.640262552529396,0.607129796641639,-0.0356850883814789,-0.168899608727551,-0.897183907735033,-0.402973970189793,0.672325859537262,-0.251577651105571,-0.23121062826249,0.901729878482272,1,0.0826665579354817,-0.551497069167644,-0.175614878101583,-0.254807712432865,0.418912007792837,0.0186880154258485,-0.01221936348537,-0.153270892541455
"2007/6/29",-0.995377640054726,-0.809662275501844,1,-0.0446957907554512,1,1,0.734419923420456,0.840146953053832,-1,0.515468399321165,-0.508400444568362,-0.469741370947789,-1,-1,-1,-0.118658634910977,0.851956371867939,0.91252931532727,0.846588700965705,0.633526107501067,1,0.678493616096833,0.66950207597383,-0.214570925476703,0.0222436763220944,-0.895220503515204,-0.427955464594874,0.796740293233559,-0.398964079015582,-0.195910159039952,0.995180618993029,1,0.128532287767911,-0.567695893140289,-0.22885733556086,-0.316311719768026,0.452340918166134,0.0126536960795768,-0.0646181155607047,-0.181151591272028
"2007/7/2",-0.959465194571271,-0.909314482973137,1,0.0637773121441839,1,1,0.919972587405178,0.95494325809093,-1,0.675606875180922,-0.463865499665739,-0.384910473634004,-1,-1,-1,-0.140132584848986,0.992378893025234,0.991213779328743,0.960168388531461,0.615528733263017,1,0.679280140121695,0.583430842596418,-0.224389283613012,0.127794144526437,-0.994759328537955,-0.449526919291655,0.849286441869187,-0.499256827353485,-0.310615528388816,1,1,0.246560182505086,-0.647255084935259,-0.126448739739452,-0.238827455928002,0.547668361586863,0.0712358748817752,-0.143389761653965,-0.0928196748975037
"2007/7/3",-0.997866589187962,-0.791350733927843,1,0.0248082909151101,1,1,0.823528472481993,0.876670432959853,-1,0.745474092353013,-0.579956124508126,-0.534224883655358,-1,-1,-1,-0.132768006443282,1,0.999775093476797,0.99831693856156,0.745270149834971,1,0.670915988018225,0.629951603394939,-0.436994681720312,0.0745980345884391,-0.952130546965236,-0.496451920620523,0.91484501114995,-0.495250168878246,-0.241855585754395,1,1,0.3199384689896,-0.671265361386397,-0.23439108411967,-0.282226402802981,0.451086999694217,0.0364429893387914,-0.102834969903016,-0.155622446643069
"2007/7/4",-0.98660717943299,-0.864811812372002,1,0.114626496312433,1,1,0.828463189127861,0.819297076317854,-1,0.735689061449982,-0.532915759626083,-0.512263007862479,-1,-1,-1,-0.320029171376807,1,1,1,0.805770991931458,1,0.680214546455102,0.717910100715281,-0.445445180394306,0.0568130516909339,-0.927906997007297,-0.59290249572473,0.870417157172802,-0.562495031693036,-0.142815336185146,1,1,0.263273356993025,-0.625841534014361,-0.286536614659606,-0.362013972768655,0.484928679318859,0.120375876339239,-0.109016807476153,-0.0831892086609951
"2007/7/5",-0.999295114706999,-0.845790205248148,1,0.173195405917024,1,1,0.725202485953802,0.695971693411409,-1,0.600602243642806,-0.712955959132627,-0.747996485507155,-1,-1,-1,-0.386847117017839,1,1,1,0.770204471823536,1,0.650180863062386,0.678284822231588,-0.391807123424507,0.153527934209193,-0.863687943702695,-0.733792709031686,0.993395195899123,-0.482737695194946,0.0802450042452937,1,1,0.294279966904564,-0.681414793565841,-0.286697374807878,-0.351827001871945,0.618891310143191,0.194897012107319,-0.0681353128793097,-0.0835161736603617
"2007/7/6",-0.957445528708027,-0.819509454887389,1,0.31178659517313,1,1,0.686522976059762,0.575591762334844,-1,0.597476274783454,-0.742278946705933,-0.834143225616909,-1,-1,-1,-0.500070797585856,1,1,1,0.792432813021712,1,0.656482468156884,0.614065786812309,-0.297153197858464,0.279764861490814,-0.880236860261048,-0.712357377708873,1,-0.577146788158427,0.269295797420861,1,1,0.330380818223332,-0.817682281618944,-0.312898994003017,-0.372085489817082,0.562670001832359,0.236761278640928,-0.206331927530766,-0.0834726936945682
"2007/7/9",-0.802213392206035,-0.899262244966535,1,0.292207682276992,1,1,0.705971744088626,0.599193564734227,-1,0.666126317045261,-0.675733014342999,-0.783887791623505,-1,-1,-1,-0.54175365675534,1,1,1,0.834352690368287,1,0.652226328038831,0.664724875540229,-0.255861263096787,0.586065565388774,-0.838930068896318,-0.656918863015898,0.986854951529942,-0.679173211552935,0.275659744974247,1,1,0.286212869768375,-0.807642854629932,-0.258604400532482,-0.361220665735459,0.613500010110397,0.187792407938812,-0.334414998962368,-0.11465508312108
"2007/7/10",-0.661573772891988,-0.736868114586294,1,0.446482137797995,1,1,0.841151922763938,0.632802564552674,-0.99204203431687,0.526046266239834,-0.487815278816856,-0.530748647292844,-1,-1,-1,-0.563560650160402,0.814379766073141,0.799864374954653,1,0.679098024504416,1,0.565111724348864,0.648223469962186,-0.101504543885544,0.681866461669875,-0.735225530894236,-0.537852186213627,0.623657648060906,-0.589065494172318,0.177437420227463,1,1,0.280228298640779,-0.732190635561414,-0.253726177992118,-0.315898355517915,0.482531023632382,0.050724588418911,-0.594571941234904,-0.261556614035458
"2007/7/11",-0.634521679260859,-0.822076473462528,1,0.297619792768934,1,1,0.914221543479926,0.76860528925355,-0.999581159700888,0.477068891605071,-0.630462662098305,-0.66885003216322,-1,-1,-1,-0.246768907565886,0.884806325046249,0.838182526586706,1,0.592611840354017,1,0.537388842021604,0.514529820878372,-0.155389463660415,0.602688874013202,-0.720419151422312,-0.517117011812321,0.786421151700092,-0.533889505814189,0.197916712413284,1,1,0.249190950784764,-0.771694871784291,-0.312803133907007,-0.341258658823418,0.477479963202618,0.116987844474959,-0.529811318843473,-0.193883244257216
"2007/7/12",-0.58970565917218,-0.909042170424732,1,0.381968140781613,1,1,0.99588479715245,0.809840500122925,-1,0.718878312960798,-0.689560399910175,-0.710851235728626,-1,-1,-1,-0.315668717246787,0.994451358475916,0.99203768318613,1,0.832588285586899,1,0.690564030116952,0.577998730927902,-0.100990585322212,0.689062298160895,-0.70023529164668,-0.490812468733412,0.954999544911125,-0.304446665003496,0.138912056940752,1,1,0.364282977949459,-0.75883695878092,-0.148739756463412,-0.190950478968576,0.437220788360334,0.105053511568702,-0.544212038263519,-0.0527939584730697
"2007/7/13",-0.51792586683202,-0.979525394690284,1,0.335148448484123,1,1,1,0.870468259904671,-0.987224628973063,0.687622853553427,-0.645864845230232,-0.651671730233808,-1,-1,-1,-0.437668097798667,1,0.977603126942308,1,0.858822798005945,1,0.664817581860719,0.543030372792268,0.0735023280942008,0.853746728499338,-0.596597986350318,-0.560478204043768,0.918057887429057,-0.283606739233207,0.0974027313068383,1,1,0.355126558306265,-0.683487219960339,-0.192238357134935,-0.233960395108049,0.489599384494565,0.103691851695117,-0.647353187171988,0.0217579450881265
"2007/7/16",-0.608545226341256,-0.999150391878494,1,0.248865967239754,1,1,1,0.93650181877304,-0.931982454358957,0.664974769752136,-0.519497729586675,-0.511260837982288,-1,-1,-1,-0.388564646906559,1,0.990693684104192,1,0.795519135751265,1,0.632913217299555,0.512880409000516,-0.0976822320914869,0.873613102945927,-0.491436918657659,-0.370917803454134,0.930567657717222,-0.343036087054617,0.0674847576894061,1,1,0.380623305644753,-0.766868409636826,-0.174951704079395,-0.269872032363681,0.472527639470672,0.174187828274431,-0.705969804393864,-0.0370861760863808
"2007/7/17",-0.551374856544408,-1,1,0.0154572713762688,1,1,0.986031383788367,0.99699071540139,-0.996455518016197,0.710421667786837,-0.614247287069652,-0.613488224807216,-1,-1,-1,-0.392078719946983,1,0.89920697788384,1,0.746710395240178,1,0.593192853274159,0.349807710241215,-0.305966095051662,0.722678070293959,-0.476394439095893,-0.294708036307251,0.99656757902443,0.0936761902507576,0.143225369916059,1,1,0.340991978504464,-0.890042023625305,-0.132603556410657,-0.261784927390742,0.492164622413496,0.214281069979478,-0.641041381432767,-0.0122169130994829
"2007/7/18",-0.541928920613697,-1,1,-0.112427837839313,1,1,0.92995767417852,1,-1,0.607557997081772,-0.590566279479737,-0.616609260854212,-1,-1,-1,-0.377175525133846,0.965384988651435,0.748300575193824,1,0.53261574098209,1,0.504184532285186,0.0791415559398018,-0.305728017256179,0.682117270270907,-0.384803314873638,-0.237855718845416,1,0.196285086231362,0.191515027808937,1,1,0.349424337917866,-0.80749261541021,-0.0845388733793528,-0.195073335924582,0.486663309076443,0.178646741916166,-0.63931069269766,-0.0908323680587024
"2007/7/19",-0.502099142164446,-1,1,-0.099023800965066,1,1,0.984333281031809,1,-0.986733706755082,0.615276254766387,-0.479082413011564,-0.502100237726204,-1,-1,-1,-0.382590060776653,0.972486265214944,0.788243457526379,1,0.614361765090265,1,0.546609579324872,0.179443826766185,-0.321397482864844,0.580741514123554,-0.235038233455951,-0.186370912537245,1,0.199885983773993,0.125722976315206,1,1,0.459996502744358,-0.688037278522038,0.0485080928189371,-0.0777878734377131,0.725553050344408,0.306099953375172,-0.467443508749762,0.0886087631262674
"2007/7/20",-0.613027342278504,-1,1,-0.134673868195027,1,1,0.999367422368695,1,-0.824943327786695,0.486447085020851,-0.375008197777247,-0.36511481499657,-1,-0.950516148395142,-1,-0.28455610166875,0.803984756516076,0.596225157964246,1,0.513086533810745,1,0.468688502151925,0.0947620345711148,-0.362220169829638,0.322589289331225,-0.20673657600758,-0.222230358091972,1,0.130632079628294,0.0842930092106941,1,1,0.37240407413632,-0.822736520735249,0.175119622549828,-0.042401357329245,0.839398501172134,0.341608789674023,-0.417167463116227,0.357145949237436
"2007/7/23",-0.756221368981127,-1,1,-0.216982314379127,1,1,0.985293562793256,1,-0.872461124244985,0.546902360015599,-0.464451302471523,-0.458354548081186,-1,-0.997395586757639,-1,-0.196013593212488,0.90431349366213,0.704774181234792,1,0.548243078521956,1,0.549987317989835,0.130498535309951,-0.435033919288306,0.365090538906801,-0.217205924104872,-0.304232381366853,1,0.151233522825573,0.052231023390524,0.835478796214068,1,0.324589387118974,-0.991507195532695,0.0739832516696117,-0.119588862635797,0.770273745334795,0.263844534225085,-0.513751806775442,0.281369177892602
"2007/7/24",-0.823901419079058,-1,1,-0.144337678521936,1,1,0.999225976989119,1,-0.672237500686337,0.414223501177847,-0.333857905697293,-0.379331199376926,-1,-1,-1,-0.245464472822817,0.634364165521746,0.465345608117287,1,0.291614195208476,1,0.376490398934597,0.0108118676820083,-0.455230584956184,0.590781807097478,-0.226786360701585,-0.107727458273262,1,0.0618250840761532,0.0927943199324348,0.793893753806503,1,0.263906935699356,-1,0.134588993628842,-0.0519219787122136,0.635316974235475,0.279112819402006,-0.711228897214967,0.229568189579485
"2007/7/25",-0.696923439413477,-1,1,-0.301438704875327,0.995236641480181,1,0.840850371552224,1,-0.648939165018194,0.376654424834211,-0.311713733603549,-0.354860094511772,-1,-0.974755890255944,-1,-0.174199692978833,0.602872369151122,0.433063429337921,1,0.11477582376624,1,0.368626592586011,-0.166053340667282,-0.478517595976233,0.615883202860266,-0.21736476686763,-0.140767258152513,0.865810572455184,0.22503069421027,0.0159497925465272,0.765516327943115,1,0.506802790516451,-1,0.0209879145610687,-0.170577594379661,0.542551177920496,0.207204333681464,-0.7465872337496,0.147463057040004
"2007/7/26",-0.524439295715014,-1,0.88843180839861,-0.244057286067131,0.685089160272487,1,0.924056738769524,1,-0.286290714162892,0.109092625781061,0.0856859574124423,-0.0384621863204534,-0.712937431094087,-0.615291293188038,-1,-0.190835508287697,0.232801801100721,0.0506072466068748,0.93247354076016,-0.335569024499191,1,0.0813317375146739,-0.444519539710633,-0.493609464132937,0.51433940165653,-0.244386726241993,-0.284771199818404,0.654926247465238,0.188103322576564,0.187333839717616,0.817670564312618,1,0.384497985279088,-1,-0.202865546554212,-0.303637058591576,0.502300473868158,0.0709810193363581,-0.750071198959819,-0.0573680883125537
